eFUA_name,Cntry_name,Shape_Leng,Shape_Area,POP_SUM,GDP_SUM,EC_SUM,BS_SUM,BV_SUM,CO2_SUM,POV_MEAN,BV_BS,CO2_POP
David,Panama,4000.00000000000,1000000.00000000000,351.00000000000,1.92000000000,248099.50000000000,369.00000000000,923.00000000000,81.33000000000,13.43000000000,2.50135000000,0.23170900000
Nuevo Arraiján,Panama,4000.00000000000,1000000.00000000000,2544.00000000000,6.80000000000,752920.06000000006,37447.00000000000,140270.00000000000,135.71000000000,11.76000000000,3.74583000000,0.05334510000
Nuevo Arraiján,Panama,1965.06960956000,229902.88334700000,36.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
Nuevo Arraiján,Panama,4000.00000000000,1000000.00000000000,173.00000000000,3.58000000000,463065.88000000000,94205.00000000000,235531.00000000000,117.97000000000,61.60000000000,2.50020000000,0.68190800000
Panama City,Panama,4000.00000000000,1000000.00000000000,6772.00000000000,20.79000000000,2689032.75000000000,144437.00000000000,1061967.00000000000,411.88000000000,11.42000000000,7.35246000000,0.06082100000
David,Panama,4000.00000000000,1000000.00000000000,41.00000000000,20.79000000000,2689032.75000000000,38160.00000000000,95407.00000000000,225.75000000000,48.86000000000,2.50018000000,5.50610000000
Colón,Panama,3984.20239369000,437149.36196900002,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,53.26000000000,0.00000000000,0.00000000000,0.00000000000
Panama City,Panama,1969.28112699000,187151.75446400000,231.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
David,Panama,4000.00000000000,1000000.00000000000,121.00000000000,0.49000000000,63333.12000000000,3305.00000000000,8265.00000000000,49.48000000000,64.08000000000,2.50076000000,0.40892600000
Nuevo Arraiján,Panama,4000.00000000000,1000000.00000000000,80.00000000000,0.85000000000,109800.55000000000,3076.00000000000,7692.00000000000,1960.55000000000,49.67000000000,2.50065000000,24.50690000000
David,Panama,2822.93216335000,467155.09117199999,10.00000000000,0.98000000000,126179.09000000000,11854.00000000000,29644.00000000000,0.00000000000,63.69000000000,2.50076000000,0.00000000000
Colón,Panama,4000.00000000000,1000000.00000000000,0.00000000000,0.80000000000,102955.45000000000,0.00000000000,0.00000000000,52.32000000000,0.00000000000,0.00000000000,0.00000000000
Nuevo Arraiján,Panama,4000.00000000000,1000000.00000000000,0.00000000000,7.37000000000,953382.88000000000,0.00000000000,0.00000000000,167.58000000000,0.00000000000,0.00000000000,0.00000000000
David,Panama,4000.00000000000,1000000.00000000000,372.00000000000,0.70000000000,90172.69000000000,97179.00000000000,364058.00000000000,63.34000000000,47.95000000000,3.74626000000,0.17026900000
Nuevo Arraiján,Panama,4000.00000000000,1000000.00000000000,97.00000000000,0.74000000000,95330.47000000000,462.00000000000,1155.00000000000,53.17000000000,64.22000000000,2.50000000000,0.54814400000
David,Panama,4000.00000000000,1000000.00000000000,1352.00000000000,15.10000000000,1953230.50000000000,108677.00000000000,618827.00000000000,371.77000000000,25.55000000000,5.69419000000,0.27497800000
David,Panama,4000.00000000000,1000000.00000000000,122.00000000000,4.71000000000,497364.09000000003,19667.00000000000,49892.00000000000,118.40000000000,14.90000000000,2.53684000000,0.97049200000
David,Panama,4000.00000000000,1000000.00000000000,6.00000000000,0.21000000000,27223.29000000000,6748.00000000000,16876.00000000000,38.46000000000,66.23000000000,2.50089000000,6.41000000000
David,Panama,4000.00000000000,1000000.00000000000,2.00000000000,0.75000000000,96822.39000000000,11356.00000000000,28744.00000000000,63.13000000000,62.22000000000,2.53117000000,31.56500000000
Colón,Panama,4000.00000000000,1000000.00000000000,182.00000000000,9.38000000000,1011060.56000000006,48737.00000000000,121856.00000000000,142.41000000000,66.41000000000,2.50028000000,0.78247300000
Colón,Panama,4000.00000000000,1000000.00000000000,1.00000000000,1.91000000000,246912.32999999999,169.00000000000,423.00000000000,69.64000000000,63.09000000000,2.50296000000,69.64000000000
David,Panama,4000.00000000000,1000000.00000000000,24.00000000000,0.63000000000,81920.42000000000,3460.00000000000,8651.00000000000,46.41000000000,70.95000000000,2.50029000000,1.93375000000
David,Panama,2501.17591827000,250585.10000000001,497.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,54.64000000000,0.00000000000,0.00000000000,0.10994000000
David,Panama,3019.83899822000,566233.02596700005,0.00000000000,0.21000000000,27223.29000000000,0.00000000000,0.00000000000,44.51000000000,0.00000000000,0.00000000000,0.00000000000
David,Panama,4050.27323019000,821313.71356700000,167.00000000000,2.83000000000,366379.15999999997,11062.00000000000,27662.00000000000,0.00000000000,53.74000000000,2.50063000000,0.00000000000
David,Panama,4000.00000000000,1000000.00000000000,210.00000000000,10.52000000000,1360559.12000000011,53427.00000000000,160882.00000000000,228.79000000000,12.94000000000,3.01125000000,1.08948000000
Panama City,Panama,4000.00000000000,1000000.00000000000,335.00000000000,38.81000000000,5018950.50000000000,12723.00000000000,32873.00000000000,227.82000000000,12.82000000000,2.58375000000,0.68006000000
David,Panama,4000.00000000000,1000000.00000000000,0.00000000000,0.26000000000,33995.03000000000,294.00000000000,735.00000000000,40.34000000000,0.00000000000,2.50000000000,0.00000000000
Colón,Panama,1253.92093815000,61716.00168940000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
Nuevo Arraiján,Panama,4000.00000000000,1000000.00000000000,0.00000000000,2.20000000000,283929.78000000003,5423.00000000000,13563.00000000000,101.39000000000,0.00000000000,2.50101000000,0.00000000000
David,Panama,4000.00000000000,1000000.00000000000,0.00000000000,2.58000000000,250047.04999999999,0.00000000000,0.00000000000,77.85000000000,71.98000000000,0.00000000000,0.00000000000
Nuevo Arraiján,Panama,4000.00000000000,1000000.00000000000,0.00000000000,0.00000000000,0.00000000000,3667.00000000000,9171.00000000000,136.16000000000,0.00000000000,2.50095000000,0.00000000000
Nuevo Arraiján,Panama,1334.55044973000,60553.09620060000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
David,Panama,4083.93449506000,457649.11680500000,0.00000000000,1.91000000000,246912.32999999999,43244.00000000000,108119.00000000000,0.00000000000,62.41000000000,2.50021000000,0.00000000000
David,Panama,4000.00000000000,1000000.00000000000,66.00000000000,0.37000000000,47493.74000000000,2173.00000000000,5435.00000000000,54.42000000000,60.68000000000,2.50115000000,0.82454500000
David,Panama,4000.00000000000,1000000.00000000000,82.00000000000,0.49000000000,63450.11000000000,0.00000000000,0.00000000000,50.99000000000,50.52000000000,0.00000000000,0.62182900000
Nuevo Arraiján,Panama,4000.00000000000,1000000.00000000000,329.00000000000,41.67000000000,5388939.50000000000,119485.00000000000,807183.00000000000,483.28000000000,11.44000000000,6.75552000000,1.46894000000
David,Panama,4000.00000000000,1000000.00000000000,368.00000000000,12.72000000000,1644538.12000000011,83382.00000000000,208467.00000000000,437.62000000000,61.90000000000,2.50014000000,1.18918000000
Colón,Panama,4000.00000000000,1000000.00000000000,518.00000000000,16.83000000000,2176530.75000000000,9972.00000000000,25764.00000000000,352.36000000000,31.19000000000,2.58363000000,0.68023200000
Panama City,Panama,4000.00000000000,1000000.00000000000,195.00000000000,53.77000000000,6954656.00000000000,41167.00000000000,137882.00000000000,1149.68000000000,31.90000000000,3.34933000000,5.89579000000
David,Panama,4000.00000000000,1000000.00000000000,288.00000000000,3.86000000000,293899.96999999997,42435.00000000000,106098.00000000000,71.29000000000,34.72000000000,2.50025000000,0.24753500000
Panama City,Panama,4000.00000000000,1000000.00000000000,1279.00000000000,21.44000000000,2772915.25000000000,2358.00000000000,5895.00000000000,384.75000000000,0.00000000000,2.50000000000,0.30082100000
David,Panama,4000.00000000000,1000000.00000000000,1581.00000000000,11.36000000000,1469377.75000000000,294750.00000000000,1747162.00000000000,430.57000000000,11.19000000000,5.92761000000,0.27234000000
David,Panama,4000.00000000000,1000000.00000000000,2.00000000000,0.31000000000,40574.19000000000,0.00000000000,0.00000000000,39.62000000000,0.00000000000,0.00000000000,19.81000000000
David,Panama,4000.00000000000,1000000.00000000000,2.00000000000,0.31000000000,40574.19000000000,4665.00000000000,11666.00000000000,89.18000000000,42.67000000000,2.50075000000,44.59000000000
Nuevo Arraiján,Panama,4000.00000000000,1000000.00000000000,67.00000000000,0.81000000000,104861.62000000000,5658.00000000000,14148.00000000000,112.01000000000,0.00000000000,2.50053000000,1.67179000000
David,Panama,4000.00000000000,1000000.00000000000,1.00000000000,0.21000000000,27049.46000000000,0.00000000000,0.00000000000,34.21000000000,71.11000000000,0.00000000000,34.21000000000
David,Panama,1771.16830326000,180571.69592299999,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,31.61000000000,0.00000000000,0.00000000000,0.00000000000
David,Panama,4000.00000000000,1000000.00000000000,43.00000000000,1.64000000000,212660.70000000001,732.00000000000,1831.00000000000,67.21000000000,27.85000000000,2.50137000000,1.56302000000
David,Panama,4000.00000000000,1000000.00000000000,96.00000000000,2.52000000000,325490.62000000000,18294.00000000000,45746.00000000000,65.19000000000,36.63000000000,2.50060000000,0.67906200000
David,Panama,4000.00000000000,1000000.00000000000,3788.00000000000,35.65000000000,4611417.00000000000,170168.00000000000,896588.00000000000,562.67000000000,11.19000000000,5.26884000000,0.14854000000
David,Panama,3118.82487991000,559408.69999999995,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,30.73000000000,0.00000000000,0.00000000000,0.00000000000
Nuevo Arraiján,Panama,4089.53331818000,761869.18368400005,0.00000000000,11.77000000000,1521840.75000000000,29537.00000000000,73850.00000000000,156.73000000000,29.96000000000,2.50025000000,0.00000000000
David,Panama,4000.00000000000,1000000.00000000000,56.00000000000,0.98000000000,126179.09000000000,29886.00000000000,74721.00000000000,52.28000000000,60.14000000000,2.50020000000,0.93357100000
David,Panama,4000.00000000000,1000000.00000000000,0.00000000000,0.80000000000,102955.42000000000,0.00000000000,0.00000000000,55.55000000000,0.00000000000,0.00000000000,0.00000000000
David,Panama,2897.16232764000,494938.34156600002,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,34.54000000000,0.00000000000,0.00000000000,0.00000000000
David,Panama,4000.00000000000,1000000.00000000000,204.00000000000,0.42000000000,54098.92000000000,36372.00000000000,90940.00000000000,37.20000000000,55.16000000000,2.50027000000,0.18235300000
David,Panama,4000.00000000000,1000000.00000000000,57.00000000000,18.66000000000,2412885.00000000000,59084.00000000000,149187.00000000000,206.25000000000,32.55000000000,2.52500000000,3.61842000000
Nuevo Arraiján,Panama,4000.00000000000,1000000.00000000000,195.00000000000,0.68000000000,87564.31000000000,17418.00000000000,43549.00000000000,62.40000000000,36.10000000000,2.50023000000,0.32000000000
Panama City,Panama,4000.00000000000,1000000.00000000000,5731.00000000000,42.64000000000,5515274.00000000000,131053.00000000000,758798.00000000000,977.96000000000,12.15000000000,5.79001000000,0.17064400000
Panama City,Panama,4000.00000000000,1000000.00000000000,2183.00000000000,45.15000000000,5838890.00000000000,180551.00000000000,1231144.00000000000,904.97000000000,11.51000000000,6.81882000000,0.41455300000
Panama City,Panama,4000.00000000000,1000000.00000000000,522.00000000000,3.23000000000,417290.71999999997,109166.00000000000,454073.00000000000,160.92000000000,36.38000000000,4.15947000000,0.30827600000
David,Panama,4000.00000000000,1000000.00000000000,3.00000000000,1.46000000000,189332.22000000000,0.00000000000,0.00000000000,134.09000000000,0.00000000000,0.00000000000,44.69670000000
David,Panama,4000.00000000000,1000000.00000000000,195.00000000000,0.26000000000,33995.03000000000,11763.00000000000,29413.00000000000,34.12000000000,0.00000000000,2.50047000000,0.17497400000
David,Panama,4000.00000000000,1000000.00000000000,121.00000000000,15.10000000000,1953230.50000000000,3555.00000000000,9025.00000000000,174.71000000000,0.00000000000,2.53868000000,1.44388000000
David,Panama,4000.00000000000,1000000.00000000000,4.00000000000,0.79000000000,102658.00999999999,5292.00000000000,13232.00000000000,44.71000000000,67.75000000000,2.50038000000,11.17750000000
Panama City,Panama,4008.46877204000,945596.88935600000,13.00000000000,19.56000000000,2530240.50000000000,13206.00000000000,34710.00000000000,291.60000000000,0.00000000000,2.62835000000,22.43080000000
David,Panama,11.49023422680,1.83546660012,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
David,Panama,4000.00000000000,1000000.00000000000,216.00000000000,7.37000000000,953382.88000000000,873.00000000000,2184.00000000000,382.43000000000,0.00000000000,2.50172000000,1.77051000000
David,Panama,4045.09028590000,930246.48590400000,255.00000000000,0.26000000000,33995.03000000000,0.00000000000,0.00000000000,30.23000000000,70.75000000000,0.00000000000,0.11854900000
Colón,Panama,4000.00000000000,1000000.00000000000,503.00000000000,8.63000000000,1115884.75000000000,20608.00000000000,51532.00000000000,146.19000000000,30.54000000000,2.50058000000,0.29063600000
David,Panama,4000.00000000000,1000000.00000000000,12.00000000000,0.50000000000,64255.89000000000,18455.00000000000,46148.00000000000,45.45000000000,66.11000000000,2.50057000000,3.78750000000
David,Panama,3881.93485373000,937330.94793699996,411.00000000000,0.53000000000,68739.33000000000,26291.00000000000,65733.00000000000,63.53000000000,43.87000000000,2.50021000000,0.15457400000
David,Panama,3629.26308796000,810634.40000000002,324.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,59.03000000000,0.00000000000,0.00000000000,0.18219100000
David,Panama,4000.00000000000,1000000.00000000000,285.00000000000,8.63000000000,916196.62000000000,106517.00000000000,472003.00000000000,120.02000000000,17.42000000000,4.43125000000,0.42112300000
David,Panama,4000.00000000000,1000000.00000000000,19.00000000000,0.31000000000,39789.72000000000,0.00000000000,0.00000000000,52.37000000000,0.00000000000,0.00000000000,2.75632000000
Panama City,Panama,4000.00000000000,1000000.00000000000,322.00000000000,12.05000000000,1558978.62000000011,8637.00000000000,23274.00000000000,218.51000000000,0.00000000000,2.69469000000,0.67860200000
Panama City,Panama,2783.63721864000,132849.84076600001,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
Nuevo Arraiján,Panama,4219.44039440000,302275.54293400003,0.00000000000,24.30000000000,3142260.50000000000,36713.00000000000,91851.00000000000,0.00000000000,56.88000000000,2.50187000000,0.00000000000
Panama City,Panama,4000.00000000000,1000000.00000000000,5320.00000000000,50.53000000000,6535246.00000000000,101207.00000000000,1070455.00000000000,1881.55000000000,12.55000000000,10.57690000000,0.35367500000
David,Panama,4000.00000000000,1000000.00000000000,47.00000000000,1.64000000000,212660.70000000001,18242.00000000000,45609.00000000000,54.04000000000,54.12000000000,2.50022000000,1.14979000000
Nuevo Arraiján,Panama,4000.00000000000,1000000.00000000000,638.00000000000,30.55000000000,3950579.00000000000,65050.00000000000,277325.00000000000,259.66000000000,23.54000000000,4.26326000000,0.40699100000
Panama City,Panama,3983.35306902000,886129.88208400004,241.00000000000,12.05000000000,1558978.62000000011,34299.00000000000,85761.00000000000,179.83000000000,52.35000000000,2.50039000000,0.74618300000
David,Panama,4000.00000000000,1000000.00000000000,16.00000000000,0.54000000000,69500.35000000002,1310.00000000000,3276.00000000000,120.88000000000,0.00000000000,2.50076000000,7.55500000000
Panama City,Panama,4000.00000000000,1000000.00000000000,5885.00000000000,49.76000000000,6435588.50000000000,238063.00000000000,2671894.00000000000,1901.04000000000,9.24000000000,11.22350000000,0.32303100000
Nuevo Arraiján,Panama,4000.00000000000,1000000.00000000000,0.00000000000,22.80000000000,2948308.75000000000,62243.00000000000,242768.00000000000,196.61000000000,11.93000000000,3.90033000000,0.00000000000
Panama City,Panama,4000.00000000000,1000000.00000000000,0.00000000000,26.13000000000,3379505.75000000000,0.00000000000,0.00000000000,173.05000000000,14.89000000000,0.00000000000,0.00000000000
Nuevo Arraiján,Panama,4000.00000000000,1000000.00000000000,25.00000000000,0.87000000000,112681.45000000000,877.00000000000,2193.00000000000,101.45000000000,0.00000000000,2.50057000000,4.05800000000
Nuevo Arraiján,Panama,4000.00000000000,1000000.00000000000,173.00000000000,2.21000000000,285381.46999999997,38153.00000000000,95395.00000000000,58.14000000000,47.84000000000,2.50033000000,0.33606900000
David,Panama,2354.37093059000,177181.79999999999,0.00000000000,0.00000000000,0.00000000000,755.00000000000,1888.00000000000,0.00000000000,0.00000000000,2.50066000000,0.00000000000
David,Panama,4000.00000000000,1000000.00000000000,0.00000000000,0.66000000000,84865.14999999999,0.00000000000,0.00000000000,58.75000000000,0.00000000000,0.00000000000,0.00000000000
David,Panama,4000.00000000000,1000000.00000000000,0.00000000000,0.71000000000,92039.02000000000,0.00000000000,0.00000000000,106.25000000000,0.00000000000,0.00000000000,0.00000000000
David,Panama,4000.00000000000,1000000.00000000000,7.00000000000,0.98000000000,126179.09000000000,31866.00000000000,79670.00000000000,50.55000000000,52.06000000000,2.50016000000,7.22143000000
Colón,Panama,1510.60413501000,141747.65363200000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
Panama City,Panama,1420.41609228000,122907.83964799999,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
David,Panama,4000.00000000000,1000000.00000000000,0.00000000000,4.82000000000,622807.06000000006,0.00000000000,0.00000000000,61.24000000000,58.98000000000,0.00000000000,0.00000000000
David,Panama,4000.00000000000,1000000.00000000000,1486.00000000000,4.26000000000,550553.88000000000,674.00000000000,1686.00000000000,157.93000000000,42.87000000000,2.50148000000,0.10627900000
Colón,Panama,4000.52296822000,999999.96964200004,0.00000000000,0.64000000000,82751.09000000000,668.00000000000,1671.00000000000,0.00000000000,0.00000000000,2.50150000000,0.00000000000
Nuevo Arraiján,Panama,4000.00000000000,1000000.00000000000,5113.00000000000,37.74000000000,4880555.00000000000,258593.00000000000,2630872.00000000000,532.14000000000,12.33000000000,10.17380000000,0.10407600000
David,Panama,4000.00000000000,1000000.00000000000,3311.00000000000,6.70000000000,738338.93999999994,129174.00000000000,615666.00000000000,183.25000000000,20.28000000000,4.76618000000,0.05534580000
David,Panama,4000.00000000000,1000000.00000000000,0.00000000000,0.31000000000,40574.19000000000,0.00000000000,0.00000000000,48.58000000000,71.47000000000,0.00000000000,0.00000000000
David,Panama,4000.00000000000,1000000.00000000000,63.00000000000,1.18000000000,152900.54999999999,11352.00000000000,28382.00000000000,83.19000000000,66.95000000000,2.50018000000,1.32048000000
David,Panama,4000.00000000000,1000000.00000000000,18.00000000000,0.92000000000,119342.67000000000,3716.00000000000,9293.00000000000,46.19000000000,63.81000000000,2.50081000000,2.56611000000
David,Panama,4000.00000000000,1000000.00000000000,390.00000000000,0.84000000000,108466.89999999999,16922.00000000000,42312.00000000000,78.54000000000,49.37000000000,2.50041000000,0.20138500000
Colón,Panama,4000.00000000000,1000000.00000000000,4.00000000000,0.80000000000,102955.45000000000,927.00000000000,2319.00000000000,52.81000000000,62.05000000000,2.50162000000,13.20250000000
David,Panama,4000.00000000000,1000000.00000000000,0.00000000000,1.70000000000,219992.39000000001,3059.00000000000,7650.00000000000,0.00000000000,73.19000000000,2.50082000000,0.00000000000
Panama City,Panama,4000.00000000000,1000000.00000000000,2.00000000000,8.02000000000,1036768.68999999994,1162.00000000000,2907.00000000000,106.04000000000,40.19000000000,2.50172000000,53.02000000000
David,Panama,4000.00000000000,1000000.00000000000,29.00000000000,0.21000000000,27049.46000000000,13873.00000000000,34686.00000000000,35.13000000000,0.00000000000,2.50025000000,1.21138000000
David,Panama,4000.00000000000,1000000.00000000000,9.00000000000,0.63000000000,81920.42000000000,1960.00000000000,4902.00000000000,46.09000000000,0.00000000000,2.50102000000,5.12111000000
David,Panama,4000.00000000000,1000000.00000000000,18.00000000000,0.26000000000,33995.03000000000,2421.00000000000,6055.00000000000,36.15000000000,0.00000000000,2.50103000000,2.00833000000
David,Panama,4000.00000000000,1000000.00000000000,24.00000000000,0.42000000000,54098.92000000000,1039.00000000000,2598.00000000000,46.65000000000,65.56000000000,2.50048000000,1.94375000000
Panama City,Panama,4000.00000000000,1000000.00000000000,1069.00000000000,30.24000000000,3495903.50000000000,26837.00000000000,103009.00000000000,311.03000000000,20.25000000000,3.83832000000,0.29095400000
David,Panama,4000.00000000000,1000000.00000000000,828.00000000000,10.30000000000,1331911.12000000011,272133.00000000000,1845216.00000000000,204.02000000000,13.26000000000,6.78057000000,0.24640100000
Panama City,Panama,3927.00369149000,644861.44106800004,0.00000000000,1.18000000000,152900.54999999999,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
David,Panama,4000.00000000000,1000000.00000000000,240.00000000000,3.58000000000,463065.88000000000,13977.00000000000,34949.00000000000,80.15000000000,57.43000000000,2.50047000000,0.33395800000
David,Panama,3117.01615009000,561542.79357700003,0.00000000000,0.21000000000,27223.29000000000,0.00000000000,0.00000000000,33.53000000000,69.27000000000,0.00000000000,0.00000000000
David,Panama,4000.00000000000,1000000.00000000000,1.00000000000,0.42000000000,54098.92000000000,2965.00000000000,7416.00000000000,43.68000000000,0.00000000000,2.50118000000,43.68000000000
David,Panama,4000.00000000000,1000000.00000000000,10.00000000000,10.87000000000,1205738.62000000011,46977.00000000000,199996.00000000000,154.75000000000,50.49000000000,4.25732000000,15.47500000000
Panama City,Panama,4000.00000000000,1000000.00000000000,0.00000000000,0.98000000000,126601.30000000000,0.00000000000,0.00000000000,65.12000000000,0.00000000000,0.00000000000,0.00000000000
David,Panama,4000.00000000000,1000000.00000000000,0.00000000000,0.63000000000,81920.42000000000,0.00000000000,0.00000000000,44.50000000000,0.00000000000,0.00000000000,0.00000000000
David,Panama,1822.44249129000,135887.07840599999,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
David,Panama,4000.00000000000,1000000.00000000000,358.00000000000,0.98000000000,126179.09000000000,18714.00000000000,46789.00000000000,67.83000000000,43.57000000000,2.50021000000,0.18946900000
Nuevo Arraiján,Panama,3160.66307660000,575860.00000000000,78.00000000000,0.79000000000,102658.00999999999,6723.00000000000,16809.00000000000,0.00000000000,63.00000000000,2.50022000000,0.00000000000
